number,available_bikes,available_bikes_stands,last_update
30,0,20,"2021-03-22 13:06:58"
44,17,13,"2021-03-22 13:06:47"
6,4,16,"2021-03-22 13:06:38"
11,12,18,"2021-03-22 13:06:35"
4,13,7,"2021-03-22 13:06:29"
8,9,21,"2021-03-22 13:06:28"
7,12,17,"2021-03-22 13:06:27"
90,14,26,"2021-03-22 13:06:26"
2,7,13,"2021-03-22 13:06:24"
55,12,24,"2021-03-22 13:06:19"
28,8,22,"2021-03-22 13:06:19"
71,4,35,"2021-03-22 13:06:17"
86,13,24,"2021-03-22 13:06:14"
52,10,22,"2021-03-22 13:06:14"
61,17,7,"2021-03-22 13:06:07"
36,11,29,"2021-03-22 13:06:01"
59,12,8,"2021-03-22 13:05:39"
27,8,12,"2021-03-22 13:05:15"
69,14,25,"2021-03-22 13:05:09"
95,12,28,"2021-03-22 13:05:08"
108,12,28,"2021-03-22 13:04:59"
93,11,29,"2021-03-22 13:04:55"
21,13,17,"2021-03-22 13:04:52"
99,8,22,"2021-03-22 13:04:50"
116,7,23,"2021-03-22 13:04:37"
77,8,21,"2021-03-22 13:04:28"
49,13,27,"2021-03-22 13:04:25"
48,2,38,"2021-03-22 13:04:18"
13,17,13,"2021-03-22 13:04:09"
3,10,10,"2021-03-22 13:04:07"
83,16,24,"2021-03-22 13:03:53"
91,4,26,"2021-03-22 13:03:49"
51,10,30,"2021-03-22 13:03:46"
31,8,11,"2021-03-22 13:03:42"
113,14,26,"2021-03-22 13:03:41"
12,5,15,"2021-03-22 13:03:35"
19,11,19,"2021-03-22 13:03:28"
18,14,16,"2021-03-22 13:03:21"
41,3,17,"2021-03-22 13:03:17"
79,12,14,"2021-03-22 13:03:08"
69,13,26,"2021-03-22 13:03:00"
33,16,7,"2021-03-22 13:02:57"
62,3,37,"2021-03-22 13:02:55"
63,13,22,"2021-03-22 13:02:52"
115,10,19,"2021-03-22 13:02:39"
45,4,26,"2021-03-22 13:02:39"
78,15,24,"2021-03-22 13:02:38"
66,3,37,"2021-03-22 13:02:36"
56,0,40,"2021-03-22 13:02:35"
112,11,19,"2021-03-22 13:02:33"
87,10,28,"2021-03-22 13:02:29"
24,2,18,"2021-03-22 13:02:29"
22,4,16,"2021-03-22 13:02:29"
9,6,18,"2021-03-22 13:02:23"
53,7,33,"2021-03-22 13:02:20"
100,12,13,"2021-03-22 13:02:19"
72,10,21,"2021-03-22 13:02:19"
10,9,7,"2021-03-22 13:02:18"
38,17,23,"2021-03-22 13:02:17"
64,7,33,"2021-03-22 13:02:12"
73,15,15,"2021-03-22 13:02:11"
23,11,19,"2021-03-22 13:02:08"
109,18,11,"2021-03-22 13:02:07"
16,9,11,"2021-03-22 13:01:59"
42,12,18,"2021-03-22 13:01:57"
5,11,29,"2021-03-22 13:01:45"
86,14,23,"2021-03-22 13:01:29"
26,9,11,"2021-03-22 13:01:23"
110,17,23,"2021-03-22 13:01:23"
111,11,29,"2021-03-22 13:01:23"
94,11,29,"2021-03-22 13:01:10"
98,9,31,"2021-03-22 13:01:10"
96,4,26,"2021-03-22 13:01:09"
47,4,36,"2021-03-22 13:01:09"
85,21,14,"2021-03-22 13:00:57"
76,12,26,"2021-03-22 13:00:53"
67,15,25,"2021-03-22 13:00:40"
95,13,27,"2021-03-22 13:00:31"
61,16,8,"2021-03-22 13:00:30"
65,16,24,"2021-03-22 13:00:24"
58,11,29,"2021-03-22 13:00:21"
102,7,33,"2021-03-22 13:00:03"
39,7,13,"2021-03-22 13:00:03"
29,6,23,"2021-03-22 12:59:48"
34,16,14,"2021-03-22 12:59:47"
106,8,32,"2021-03-22 12:59:40"
25,10,20,"2021-03-22 12:59:38"
7,11,18,"2021-03-22 12:59:38"
15,6,10,"2021-03-22 12:59:36"
77,9,20,"2021-03-22 12:59:35"
40,14,7,"2021-03-22 12:59:31"
75,14,26,"2021-03-22 12:59:29"
117,0,40,"2021-03-22 12:59:25"
89,6,34,"2021-03-22 12:59:22"
95,14,26,"2021-03-22 12:59:15"
103,7,33,"2021-03-22 12:59:08"
59,13,7,"2021-03-22 12:59:08"
9,5,19,"2021-03-22 12:59:03"
21,12,18,"2021-03-22 12:59:01"
54,11,22,"2021-03-22 12:58:58"
80,19,21,"2021-03-22 12:58:58"
111,10,30,"2021-03-22 12:58:54"
43,8,22,"2021-03-22 12:58:53"
112,13,17,"2021-03-22 12:58:46"
104,18,22,"2021-03-22 12:58:46"
41,4,16,"2021-03-22 12:58:41"
68,17,23,"2021-03-22 12:58:38"
114,10,30,"2021-03-22 12:58:36"
107,10,30,"2021-03-22 12:58:31"
17,8,12,"2021-03-22 12:58:28"
30,4,16,"2021-03-22 12:58:22"
84,17,13,"2021-03-22 12:58:16"
97,11,29,"2021-03-22 12:58:07"
52,9,23,"2021-03-22 12:58:02"
69,16,23,"2021-03-22 12:57:58"
32,10,20,"2021-03-22 12:57:52"
88,12,17,"2021-03-22 12:57:52"
102,7,33,"2021-03-22 12:57:40"
82,10,12,"2021-03-22 12:57:35"
57,0,23,"2021-03-22 12:57:33"
101,11,18,"2021-03-22 12:57:25"
92,13,27,"2021-03-22 12:57:20"
63,14,21,"2021-03-22 12:57:20"
37,2,28,"2021-03-22 12:57:18"
38,16,24,"2021-03-22 12:57:16"
115,11,18,"2021-03-22 12:57:01"
74,10,19,"2021-03-22 12:56:52"
39,7,13,"2021-03-22 12:56:43"
44,17,13,"2021-03-22 12:56:41"
6,4,16,"2021-03-22 12:56:31"
99,7,23,"2021-03-22 12:56:30"
11,12,18,"2021-03-22 12:56:28"
8,9,21,"2021-03-22 12:56:22"
4,13,7,"2021-03-22 12:56:22"
90,14,26,"2021-03-22 12:56:20"
2,7,13,"2021-03-22 12:56:17"
55,12,24,"2021-03-22 12:56:13"
28,8,22,"2021-03-22 12:56:13"
71,4,35,"2021-03-22 12:56:11"
50,19,21,"2021-03-22 12:55:58"
36,11,29,"2021-03-22 12:55:55"
116,7,23,"2021-03-22 12:55:38"
105,8,28,"2021-03-22 12:55:20"
27,8,12,"2021-03-22 12:55:09"
64,6,34,"2021-03-22 12:55:09"
47,5,35,"2021-03-22 12:55:07"
24,0,20,"2021-03-22 12:55:05"
108,12,28,"2021-03-22 12:54:53"
93,11,29,"2021-03-22 12:54:49"
28,9,21,"2021-03-22 12:54:32"
18,16,14,"2021-03-22 12:54:30"
5,9,31,"2021-03-22 12:54:21"
49,13,27,"2021-03-22 12:54:18"
48,2,38,"2021-03-22 12:54:12"
22,3,17,"2021-03-22 12:54:06"
13,17,13,"2021-03-22 12:54:03"
3,10,10,"2021-03-22 12:54:00"
59,12,8,"2021-03-22 12:53:50"
83,16,24,"2021-03-22 12:53:47"
91,4,26,"2021-03-22 12:53:43"
51,10,30,"2021-03-22 12:53:40"
113,14,26,"2021-03-22 12:53:34"
66,4,36,"2021-03-22 12:53:31"
12,5,15,"2021-03-22 12:53:29"
41,5,15,"2021-03-22 12:53:26"
42,14,16,"2021-03-22 12:53:24"
29,7,22,"2021-03-22 12:53:21"
64,8,32,"2021-03-22 12:53:11"
79,12,14,"2021-03-22 12:53:02"
26,9,11,"2021-03-22 12:53:01"
33,16,7,"2021-03-22 12:52:51"
62,3,37,"2021-03-22 12:52:49"
67,13,27,"2021-03-22 12:52:37"
45,4,26,"2021-03-22 12:52:33"
78,15,24,"2021-03-22 12:52:33"
69,15,24,"2021-03-22 12:52:32"
56,0,40,"2021-03-22 12:52:29"
87,10,28,"2021-03-22 12:52:23"
72,10,21,"2021-03-22 12:52:14"
53,7,33,"2021-03-22 12:52:13"
10,9,7,"2021-03-22 12:52:12"
100,12,13,"2021-03-22 12:52:12"
73,15,15,"2021-03-22 12:52:05"
23,11,19,"2021-03-22 12:52:02"
102,18,22,"2021-03-22 12:52:01"
109,18,11,"2021-03-22 12:52:01"
16,9,11,"2021-03-22 12:51:53"
19,9,21,"2021-03-22 12:51:51"
4,12,8,"2021-03-22 12:51:41"
21,18,12,"2021-03-22 12:51:34"
17,7,13,"2021-03-22 12:51:32"
88,11,18,"2021-03-22 12:51:24"
86,14,23,"2021-03-22 12:51:23"
110,17,23,"2021-03-22 12:51:17"
94,11,29,"2021-03-22 12:51:04"
98,9,31,"2021-03-22 12:51:04"
96,4,26,"2021-03-22 12:51:03"
85,21,14,"2021-03-22 12:50:51"
76,12,26,"2021-03-22 12:50:47"
31,9,10,"2021-03-22 12:50:39"
61,16,8,"2021-03-22 12:50:25"
84,18,12,"2021-03-22 12:50:22"
65,16,24,"2021-03-22 12:50:18"
58,11,29,"2021-03-22 12:50:15"
38,15,25,"2021-03-22 12:50:02"
107,9,31,"2021-03-22 12:50:02"
101,10,19,"2021-03-22 12:49:56"
34,16,14,"2021-03-22 12:49:41"
84,19,11,"2021-03-22 12:49:35"
106,8,32,"2021-03-22 12:49:34"
25,10,20,"2021-03-22 12:49:32"
7,11,18,"2021-03-22 12:49:31"
15,6,10,"2021-03-22 12:49:30"
108,13,27,"2021-03-22 12:49:25"
75,14,26,"2021-03-22 12:49:23"
59,11,9,"2021-03-22 12:49:23"
31,5,14,"2021-03-22 12:49:21"
28,10,20,"2021-03-22 12:49:20"
117,0,40,"2021-03-22 12:49:19"
89,6,34,"2021-03-22 12:49:16"
103,7,33,"2021-03-22 12:49:02"
48,1,39,"2021-03-22 12:49:01"
12,7,13,"2021-03-22 12:49:01"
9,5,19,"2021-03-22 12:48:56"
54,11,22,"2021-03-22 12:48:52"
80,19,21,"2021-03-22 12:48:51"
111,10,30,"2021-03-22 12:48:48"
43,8,22,"2021-03-22 12:48:46"
112,13,17,"2021-03-22 12:48:40"
95,14,26,"2021-03-22 12:48:36"
114,10,30,"2021-03-22 12:48:30"
30,4,16,"2021-03-22 12:48:16"
97,11,29,"2021-03-22 12:48:01"
52,9,23,"2021-03-22 12:47:56"
33,15,8,"2021-03-22 12:47:54"
32,10,20,"2021-03-22 12:47:47"
69,15,25,"2021-03-22 12:47:47"
18,15,15,"2021-03-22 12:47:46"
68,18,22,"2021-03-22 12:47:31"
19,11,19,"2021-03-22 12:47:29"
82,10,12,"2021-03-22 12:47:29"
57,0,23,"2021-03-22 12:47:27"
92,14,26,"2021-03-22 12:46:54"
91,5,25,"2021-03-22 12:46:53"
37,4,26,"2021-03-22 12:46:40"
39,7,13,"2021-03-22 12:46:37"
44,17,13,"2021-03-22 12:46:35"
74,9,20,"2021-03-22 12:46:34"
107,10,30,"2021-03-22 12:46:27"
6,4,16,"2021-03-22 12:46:25"
99,7,23,"2021-03-22 12:46:24"
11,12,18,"2021-03-22 12:46:23"
90,14,26,"2021-03-22 12:46:14"
2,7,13,"2021-03-22 12:46:11"
55,12,24,"2021-03-22 12:46:07"
71,4,35,"2021-03-22 12:46:05"
50,19,21,"2021-03-22 12:45:52"
47,6,34,"2021-03-22 12:45:49"
77,8,21,"2021-03-22 12:45:47"
56,1,39,"2021-03-22 12:45:45"
8,8,22,"2021-03-22 12:45:40"
42,15,15,"2021-03-22 12:45:34"
104,17,23,"2021-03-22 12:45:34"
116,7,23,"2021-03-22 12:45:32"
115,12,17,"2021-03-22 12:45:21"
79,21,5,"2021-03-22 12:45:17"
105,8,28,"2021-03-22 12:45:14"
27,8,12,"2021-03-22 12:45:03"
34,15,15,"2021-03-22 12:45:03"
78,17,22,"2021-03-22 12:44:58"
24,0,20,"2021-03-22 12:44:58"
40,13,8,"2021-03-22 12:44:57"
63,13,22,"2021-03-22 12:44:46"
93,11,29,"2021-03-22 12:44:43"
65,15,25,"2021-03-22 12:44:41"
36,10,30,"2021-03-22 12:44:39"
31,4,15,"2021-03-22 12:44:37"
73,16,14,"2021-03-22 12:44:37"
111,13,27,"2021-03-22 12:44:26"
5,9,31,"2021-03-22 12:44:15"
49,13,27,"2021-03-22 12:44:12"
22,3,17,"2021-03-22 12:44:01"
13,17,13,"2021-03-22 12:43:58"
21,17,13,"2021-03-22 12:43:56"
3,10,10,"2021-03-22 12:43:54"
83,16,24,"2021-03-22 12:43:41"
109,17,12,"2021-03-22 12:43:37"
40,12,9,"2021-03-22 12:43:34"
51,10,30,"2021-03-22 12:43:34"
113,14,26,"2021-03-22 12:43:28"
66,4,36,"2021-03-22 12:43:25"
67,13,27,"2021-03-22 12:43:23"
25,9,21,"2021-03-22 12:43:22"
41,5,15,"2021-03-22 12:43:20"
112,12,18,"2021-03-22 12:43:17"
29,7,22,"2021-03-22 12:43:15"
64,8,32,"2021-03-22 12:43:05"
86,13,24,"2021-03-22 12:42:59"
26,9,11,"2021-03-22 12:42:55"
24,1,19,"2021-03-22 12:42:52"
100,11,14,"2021-03-22 12:42:44"
62,3,37,"2021-03-22 12:42:43"
71,5,34,"2021-03-22 12:42:39"
45,4,26,"2021-03-22 12:42:28"
87,10,28,"2021-03-22 12:42:17"
85,22,13,"2021-03-22 12:42:15"
68,20,20,"2021-03-22 12:42:15"
72,10,21,"2021-03-22 12:42:08"
53,7,33,"2021-03-22 12:42:07"
44,18,12,"2021-03-22 12:42:05"
10,9,7,"2021-03-22 12:42:05"
9,10,14,"2021-03-22 12:42:04"
102,18,22,"2021-03-22 12:41:55"
39,6,14,"2021-03-22 12:41:55"
2,8,12,"2021-03-22 12:41:52"
16,9,11,"2021-03-22 12:41:47"
27,9,11,"2021-03-22 12:41:45"
4,12,8,"2021-03-22 12:41:35"
63,14,21,"2021-03-22 12:41:33"
43,7,23,"2021-03-22 12:41:29"
17,7,13,"2021-03-22 12:41:26"
23,12,18,"2021-03-22 12:41:13"
110,17,23,"2021-03-22 12:41:12"
88,12,17,"2021-03-22 12:41:07"
38,14,26,"2021-03-22 12:41:05"
98,9,31,"2021-03-22 12:40:58"
94,11,29,"2021-03-22 12:40:58"
96,4,26,"2021-03-22 12:40:57"
76,12,26,"2021-03-22 12:40:40"
95,15,25,"2021-03-22 12:40:21"
61,16,8,"2021-03-22 12:40:19"
58,11,29,"2021-03-22 12:40:09"
101,10,19,"2021-03-22 12:39:51"
15,6,10,"2021-03-22 12:39:24"
92,13,27,"2021-03-22 12:39:20"
59,11,9,"2021-03-22 12:39:17"
75,14,26,"2021-03-22 12:39:17"
108,14,26,"2021-03-22 12:39:15"
28,10,20,"2021-03-22 12:39:14"
117,0,40,"2021-03-22 12:39:13"
50,18,22,"2021-03-22 12:39:10"
89,6,34,"2021-03-22 12:39:10"
84,20,10,"2021-03-22 12:39:07"
103,7,33,"2021-03-22 12:38:56"
48,1,39,"2021-03-22 12:38:55"
12,7,13,"2021-03-22 12:38:55"
10,10,6,"2021-03-22 12:38:51"
111,13,27,"2021-03-22 12:38:46"
54,11,22,"2021-03-22 12:38:46"
114,10,30,"2021-03-22 12:38:23"
30,4,16,"2021-03-22 12:38:10"
52,9,23,"2021-03-22 12:37:50"
97,10,30,"2021-03-22 12:37:45"
91,4,26,"2021-03-22 12:37:44"
18,15,15,"2021-03-22 12:37:39"
47,7,33,"2021-03-22 12:37:37"
9,17,7,"2021-03-22 12:37:28"
7,12,17,"2021-03-22 12:37:27"
32,11,19,"2021-03-22 12:37:24"
82,10,12,"2021-03-22 12:37:23"
57,0,23,"2021-03-22 12:37:21"
31,4,15,"2021-03-22 12:37:06"
23,13,17,"2021-03-22 12:37:03"
22,2,18,"2021-03-22 12:36:54"
72,12,19,"2021-03-22 12:36:49"
24,2,18,"2021-03-22 12:36:44"
51,9,31,"2021-03-22 12:36:43"
19,9,21,"2021-03-22 12:36:42"
69,16,24,"2021-03-22 12:36:42"
79,20,6,"2021-03-22 12:36:40"
37,4,26,"2021-03-22 12:36:34"
33,13,10,"2021-03-22 12:36:33"
74,9,20,"2021-03-22 12:36:28"
78,18,21,"2021-03-22 12:36:24"
107,10,30,"2021-03-22 12:36:21"
6,4,16,"2021-03-22 12:36:20"
99,7,23,"2021-03-22 12:36:18"
90,14,26,"2021-03-22 12:36:08"
55,12,24,"2021-03-22 12:36:00"
77,8,21,"2021-03-22 12:35:41"
56,1,39,"2021-03-22 12:35:39"
113,15,25,"2021-03-22 12:35:39"
8,8,22,"2021-03-22 12:35:33"
42,15,15,"2021-03-22 12:35:28"
104,17,23,"2021-03-22 12:35:28"
116,7,23,"2021-03-22 12:35:26"
4,13,7,"2021-03-22 12:35:24"
80,18,22,"2021-03-22 12:35:17"
115,12,17,"2021-03-22 12:35:15"
105,8,28,"2021-03-22 12:35:08"
63,16,19,"2021-03-22 12:35:08"
11,11,19,"2021-03-22 12:35:04"
34,15,15,"2021-03-22 12:34:57"
106,6,34,"2021-03-22 12:34:56"
93,11,29,"2021-03-22 12:34:37"
65,15,25,"2021-03-22 12:34:35"
36,10,30,"2021-03-22 12:34:33"
73,16,14,"2021-03-22 12:34:31"
106,7,33,"2021-03-22 12:34:27"
31,5,14,"2021-03-22 12:34:23"
5,9,31,"2021-03-22 12:34:09"
33,12,11,"2021-03-22 12:34:08"
49,13,27,"2021-03-22 12:34:05"
66,5,35,"2021-03-22 12:33:56"
13,17,13,"2021-03-22 12:33:52"
2,7,13,"2021-03-22 12:33:52"
21,17,13,"2021-03-22 12:33:49"
3,10,10,"2021-03-22 12:33:47"
83,16,24,"2021-03-22 12:33:35"
40,12,9,"2021-03-22 12:33:28"
25,9,21,"2021-03-22 12:33:16"
41,5,15,"2021-03-22 12:33:13"
112,12,18,"2021-03-22 12:33:11"
24,3,17,"2021-03-22 12:33:02"
12,8,12,"2021-03-22 12:33:02"
72,14,17,"2021-03-22 12:32:58"
64,8,32,"2021-03-22 12:32:58"
50,18,22,"2021-03-22 12:32:55"
86,13,24,"2021-03-22 12:32:53"
26,9,11,"2021-03-22 12:32:49"
100,11,14,"2021-03-22 12:32:37"
62,3,37,"2021-03-22 12:32:37"
71,5,34,"2021-03-22 12:32:33"
44,17,13,"2021-03-22 12:32:25"
67,14,26,"2021-03-22 12:32:24"
45,4,26,"2021-03-22 12:32:22"
87,10,28,"2021-03-22 12:32:12"
85,22,13,"2021-03-22 12:32:09"
53,7,33,"2021-03-22 12:32:01"
39,6,14,"2021-03-22 12:31:49"
102,18,22,"2021-03-22 12:31:49"
16,9,11,"2021-03-22 12:31:42"
27,9,11,"2021-03-22 12:31:39"
109,16,13,"2021-03-22 12:31:35"
43,7,23,"2021-03-22 12:31:22"
17,7,13,"2021-03-22 12:31:19"
28,11,19,"2021-03-22 12:31:16"
68,19,21,"2021-03-22 12:31:12"
110,17,23,"2021-03-22 12:31:06"
88,12,17,"2021-03-22 12:31:00"
38,14,26,"2021-03-22 12:30:58"
6,3,17,"2021-03-22 12:30:54"
94,11,29,"2021-03-22 12:30:52"
98,9,31,"2021-03-22 12:30:52"
96,4,26,"2021-03-22 12:30:51"
76,12,26,"2021-03-22 12:30:34"
95,15,25,"2021-03-22 12:30:15"
61,16,8,"2021-03-22 12:30:13"
80,20,20,"2021-03-22 12:30:12"
19,8,22,"2021-03-22 12:30:06"
58,11,29,"2021-03-22 12:30:03"
51,10,30,"2021-03-22 12:30:01"
101,10,19,"2021-03-22 12:29:45"
29,8,21,"2021-03-22 12:29:38"
101,9,20,"2021-03-22 12:29:22"
15,6,10,"2021-03-22 12:29:18"
92,13,27,"2021-03-22 12:29:14"
75,14,26,"2021-03-22 12:29:10"
59,11,9,"2021-03-22 12:29:10"
9,18,6,"2021-03-22 12:29:09"
108,14,26,"2021-03-22 12:29:09"
68,18,22,"2021-03-22 12:29:08"
117,0,40,"2021-03-22 12:29:07"
89,6,34,"2021-03-22 12:29:05"
84,20,10,"2021-03-22 12:29:01"
103,7,33,"2021-03-22 12:28:49"
48,1,39,"2021-03-22 12:28:49"
10,10,6,"2021-03-22 12:28:44"
54,11,22,"2021-03-22 12:28:41"
111,13,27,"2021-03-22 12:28:39"
114,10,30,"2021-03-22 12:28:17"
6,4,16,"2021-03-22 12:28:16"
30,4,16,"2021-03-22 12:28:04"
22,3,17,"2021-03-22 12:28:01"
91,4,26,"2021-03-22 12:27:38"
97,10,30,"2021-03-22 12:27:38"
18,15,15,"2021-03-22 12:27:33"
47,7,33,"2021-03-22 12:27:32"
52,10,22,"2021-03-22 12:27:32"
7,12,17,"2021-03-22 12:27:21"
32,11,19,"2021-03-22 12:27:18"
82,10,12,"2021-03-22 12:27:18"
57,0,23,"2021-03-22 12:27:15"
87,9,29,"2021-03-22 12:27:13"
73,15,15,"2021-03-22 12:26:59"
23,13,17,"2021-03-22 12:26:57"
79,20,6,"2021-03-22 12:26:33"
37,4,26,"2021-03-22 12:26:28"
74,9,20,"2021-03-22 12:26:23"
78,18,21,"2021-03-22 12:26:18"
107,10,30,"2021-03-22 12:26:15"
88,13,16,"2021-03-22 12:26:12"
19,9,21,"2021-03-22 12:26:10"
90,14,26,"2021-03-22 12:26:02"
55,12,24,"2021-03-22 12:25:54"
27,11,9,"2021-03-22 12:25:52"
99,6,24,"2021-03-22 12:25:42"
106,7,33,"2021-03-22 12:25:39"
77,8,21,"2021-03-22 12:25:35"
56,1,39,"2021-03-22 12:25:33"
113,15,25,"2021-03-22 12:25:32"
8,8,22,"2021-03-22 12:25:27"
42,15,15,"2021-03-22 12:25:23"
112,11,19,"2021-03-22 12:25:22"
33,9,14,"2021-03-22 12:25:21"
104,17,23,"2021-03-22 12:25:21"
116,7,23,"2021-03-22 12:25:20"
69,17,23,"2021-03-22 12:25:18"
4,13,7,"2021-03-22 12:25:18"
115,12,17,"2021-03-22 12:25:09"
105,8,28,"2021-03-22 12:25:01"
63,16,19,"2021-03-22 12:25:01"
50,17,23,"2021-03-22 12:25:01"
11,11,19,"2021-03-22 12:24:58"
34,15,15,"2021-03-22 12:24:50"
93,11,29,"2021-03-22 12:24:32"
65,15,25,"2021-03-22 12:24:29"
36,10,30,"2021-03-22 12:24:27"
31,5,14,"2021-03-22 12:24:17"
69,18,22,"2021-03-22 12:24:15"
5,9,31,"2021-03-22 12:24:03"
49,13,27,"2021-03-22 12:23:59"
111,12,28,"2021-03-22 12:23:54"
66,5,35,"2021-03-22 12:23:49"
13,17,13,"2021-03-22 12:23:46"
21,17,13,"2021-03-22 12:23:44"
3,10,10,"2021-03-22 12:23:41"
57,1,22,"2021-03-22 12:23:38"
83,16,24,"2021-03-22 12:23:28"
40,11,10,"2021-03-22 12:23:18"
33,10,13,"2021-03-22 12:23:12"
25,9,21,"2021-03-22 12:23:11"
41,5,15,"2021-03-22 12:23:07"
24,3,17,"2021-03-22 12:22:56"
12,8,12,"2021-03-22 12:22:56"
27,10,10,"2021-03-22 12:22:52"
17,8,12,"2021-03-22 12:22:52"
64,8,32,"2021-03-22 12:22:51"
86,13,24,"2021-03-22 12:22:47"
26,9,11,"2021-03-22 12:22:42"
10,9,7,"2021-03-22 12:22:35"
62,3,37,"2021-03-22 12:22:31"
100,11,14,"2021-03-22 12:22:30"
71,5,34,"2021-03-22 12:22:27"
44,17,13,"2021-03-22 12:22:20"
67,14,26,"2021-03-22 12:22:18"
2,8,12,"2021-03-22 12:22:14"
72,15,16,"2021-03-22 12:22:13"
85,22,13,"2021-03-22 12:22:03"
9,15,9,"2021-03-22 12:21:57"
53,7,33,"2021-03-22 12:21:54"
29,9,20,"2021-03-22 12:21:47"
102,18,22,"2021-03-22 12:21:43"
39,6,14,"2021-03-22 12:21:42"
16,9,11,"2021-03-22 12:21:36"
109,16,13,"2021-03-22 12:21:30"
43,7,23,"2021-03-22 12:21:16"
28,11,19,"2021-03-22 12:21:10"
110,17,23,"2021-03-22 12:21:00"
30,3,17,"2021-03-22 12:20:58"
38,14,26,"2021-03-22 12:20:52"
78,19,20,"2021-03-22 12:20:52"
94,11,29,"2021-03-22 12:20:46"
98,9,31,"2021-03-22 12:20:46"
96,4,26,"2021-03-22 12:20:45"
101,10,19,"2021-03-22 12:20:42"
76,12,26,"2021-03-22 12:20:28"
42,14,16,"2021-03-22 12:20:28"
45,3,27,"2021-03-22 12:20:21"
95,15,25,"2021-03-22 12:20:10"
61,16,8,"2021-03-22 12:20:07"
80,20,20,"2021-03-22 12:20:06"
15,6,10,"2021-03-22 12:20:01"
82,11,11,"2021-03-22 12:19:59"
58,11,29,"2021-03-22 12:19:58"
51,10,30,"2021-03-22 12:19:55"
87,9,29,"2021-03-22 12:19:48"
86,12,25,"2021-03-22 12:19:33"
10,10,6,"2021-03-22 12:19:32"
37,3,27,"2021-03-22 12:19:29"
47,8,32,"2021-03-22 12:19:28"
31,3,16,"2021-03-22 12:19:17"
21,16,14,"2021-03-22 12:19:10"
92,13,27,"2021-03-22 12:19:08"
4,14,6,"2021-03-22 12:19:06"
59,11,9,"2021-03-22 12:19:04"
75,14,26,"2021-03-22 12:19:04"
39,7,13,"2021-03-22 12:19:03"
117,0,40,"2021-03-22 12:19:01"
89,6,34,"2021-03-22 12:18:59"
42,14,16,"2021-03-22 12:18:57"
84,20,10,"2021-03-22 12:18:54"
48,1,39,"2021-03-22 12:18:43"
103,7,33,"2021-03-22 12:18:43"
23,12,18,"2021-03-22 12:18:39"
33,11,12,"2021-03-22 12:18:37"
54,11,22,"2021-03-22 12:18:35"
5,10,30,"2021-03-22 12:18:16"
114,10,30,"2021-03-22 12:18:11"
6,4,16,"2021-03-22 12:18:10"
44,16,14,"2021-03-22 12:18:10"
22,3,17,"2021-03-22 12:17:55"
108,15,25,"2021-03-22 12:17:52"
97,10,30,"2021-03-22 12:17:32"
91,4,26,"2021-03-22 12:17:32"
18,15,15,"2021-03-22 12:17:27"
52,10,22,"2021-03-22 12:17:25"
24,2,18,"2021-03-22 12:17:23"
28,12,18,"2021-03-22 12:17:21"
7,12,17,"2021-03-22 12:17:14"
32,11,19,"2021-03-22 12:17:12"
27,10,10,"2021-03-22 12:17:04"
73,15,15,"2021-03-22 12:16:53"
79,20,6,"2021-03-22 12:16:27"
26,10,10,"2021-03-22 12:16:25"
74,9,20,"2021-03-22 12:16:17"
55,11,25,"2021-03-22 12:16:13"
107,10,30,"2021-03-22 12:16:09"
88,13,16,"2021-03-22 12:16:06"
19,9,21,"2021-03-22 12:16:04"
90,14,26,"2021-03-22 12:15:56"
68,17,23,"2021-03-22 12:15:45"
99,6,24,"2021-03-22 12:15:36"
106,7,33,"2021-03-22 12:15:33"
56,1,39,"2021-03-22 12:15:27"
113,15,25,"2021-03-22 12:15:26"
111,6,34,"2021-03-22 12:15:22"
8,8,22,"2021-03-22 12:15:21"
112,11,19,"2021-03-22 12:15:16"
104,17,23,"2021-03-22 12:15:15"
116,7,23,"2021-03-22 12:15:13"
115,12,17,"2021-03-22 12:15:03"
105,8,28,"2021-03-22 12:14:55"
50,17,23,"2021-03-22 12:14:55"
63,16,19,"2021-03-22 12:14:55"
11,11,19,"2021-03-22 12:14:52"
77,8,21,"2021-03-22 12:14:44"
34,15,15,"2021-03-22 12:14:44"
93,11,29,"2021-03-22 12:14:26"
65,15,25,"2021-03-22 12:14:23"
36,10,30,"2021-03-22 12:14:21"
86,13,24,"2021-03-22 12:14:18"
3,12,8,"2021-03-22 12:14:11"
101,11,18,"2021-03-22 12:14:08"
74,10,19,"2021-03-22 12:13:55"
69,17,23,"2021-03-22 12:13:49"
66,5,35,"2021-03-22 12:13:43"
13,17,13,"2021-03-22 12:13:40"
84,21,9,"2021-03-22 12:13:35"
57,1,22,"2021-03-22 12:13:32"
88,12,17,"2021-03-22 12:13:23"
83,16,24,"2021-03-22 12:13:22"
40,11,10,"2021-03-22 12:13:12"
25,9,21,"2021-03-22 12:13:05"
41,5,15,"2021-03-22 12:13:01"
38,13,27,"2021-03-22 12:13:00"
51,9,31,"2021-03-22 12:12:55"
12,8,12,"2021-03-22 12:12:50"
17,8,12,"2021-03-22 12:12:46"
98,7,33,"2021-03-22 12:12:46"
64,8,32,"2021-03-22 12:12:45"
108,14,26,"2021-03-22 12:12:43"
11,12,18,"2021-03-22 12:12:34"
62,3,37,"2021-03-22 12:12:25"
100,11,14,"2021-03-22 12:12:24"
