description,icon,temp,temp_min,temp_max,humidity,dt
"heavy intensity rain",10n,7,7,8,87,"2021-03-10 06:13:48"
"broken clouds",04n,8,7,8,93,"2021-03-10 05:55:44"
"light rain",10n,8,7,8,87,"2021-03-10 05:41:11"
"broken clouds",04n,8,7,9,87,"2021-03-10 05:28:47"
"broken clouds",04n,8,8,8,87,"2021-03-10 05:13:47"
"broken clouds",04n,8,8,8,87,"2021-03-10 04:55:05"
"broken clouds",04n,8,8,8,87,"2021-03-10 04:41:05"
"broken clouds",04n,8,8,8,87,"2021-03-10 04:24:09"
"broken clouds",04n,8,8,8,87,"2021-03-10 04:13:46"
"broken clouds",04n,8,8,8,87,"2021-03-10 03:58:46"
"broken clouds",04n,8,8,8,87,"2021-03-10 03:43:46"
"broken clouds",04n,8,8,8,93,"2021-03-10 03:24:38"
"broken clouds",04n,8,8,8,93,"2021-03-10 03:13:45"
"broken clouds",04n,8,8,8,93,"2021-03-10 02:56:02"
"broken clouds",04n,8,8,8,93,"2021-03-10 02:39:13"
"broken clouds",04n,8,8,8,93,"2021-03-10 02:28:45"
"broken clouds",04n,8,8,9,93,"2021-03-10 02:11:48"
"broken clouds",04n,9,8,11,93,"2021-03-10 01:58:44"
"broken clouds",04n,10,9,11,93,"2021-03-10 01:39:12"
"broken clouds",04n,10,9,11,93,"2021-03-10 01:28:44"
"broken clouds",04n,10,9,11,87,"2021-03-10 01:13:44"
"broken clouds",04n,10,9,11,87,"2021-03-10 00:56:26"
"broken clouds",04n,10,9,11,87,"2021-03-10 00:40:38"
"broken clouds",04n,10,9,11,87,"2021-03-10 00:28:39"
"broken clouds",04n,10,9,11,87,"2021-03-10 00:13:01"
"broken clouds",04n,10,9,11,87,"2021-03-09 23:55:14"
"broken clouds",04n,10,9,11,87,"2021-03-09 23:42:36"
"broken clouds",04n,10,9,11,81,"2021-03-09 23:25:02"
"broken clouds",04n,10,9,11,87,"2021-03-09 23:13:42"
"light rain",10n,10,9,11,87,"2021-03-09 22:54:33"
"light rain",10n,10,9,11,87,"2021-03-09 22:41:23"
"light rain",10n,9,9,10,87,"2021-03-09 22:27:13"
"broken clouds",04n,9,9,10,81,"2021-03-09 22:13:05"
"light rain",10n,9,9,11,81,"2021-03-09 21:55:21"
"broken clouds",04n,9,9,10,81,"2021-03-09 21:43:42"
"light rain",10n,9,9,10,81,"2021-03-09 21:24:06"
"light rain",10n,9,9,10,81,"2021-03-09 21:13:05"
"light rain",10n,9,8,10,81,"2021-03-09 20:56:25"
"light rain",10n,9,8,10,81,"2021-03-09 20:39:02"
"light rain",10n,9,8,10,81,"2021-03-09 20:25:04"
"light rain",10n,9,8,10,81,"2021-03-09 20:10:04"
"overcast clouds",04n,9,8,9,81,"2021-03-09 19:55:03"
"light rain",10n,9,8,10,87,"2021-03-09 19:40:22"
"light rain",10n,9,8,10,87,"2021-03-09 19:26:23"
"overcast clouds",04n,9,8,10,76,"2021-03-09 19:13:40"
"moderate rain",10n,9,8,10,76,"2021-03-09 18:54:30"
"light rain",10n,9,8,10,76,"2021-03-09 18:40:16"
"overcast clouds",04n,9,8,10,76,"2021-03-09 18:28:39"
"overcast clouds",04d,9,8,10,76,"2021-03-09 18:13:39"
"overcast clouds",04d,9,8,10,76,"2021-03-09 17:54:33"
"overcast clouds",04d,9,8,10,76,"2021-03-09 17:42:36"
"light rain",10d,9,8,10,76,"2021-03-09 17:28:39"
"light rain",10d,9,8,10,76,"2021-03-09 17:13:07"
"moderate rain",10d,9,8,10,76,"2021-03-09 16:56:21"
"moderate rain",10d,9,8,10,76,"2021-03-09 16:39:33"
"moderate rain",10d,9,8,10,76,"2021-03-09 16:26:19"
"moderate rain",10d,9,8,10,71,"2021-03-09 16:13:38"
"light rain",10d,9,9,9,71,"2021-03-09 15:58:37"
"moderate rain",10d,9,9,10,76,"2021-03-09 15:40:25"
"light rain",10d,9,9,10,76,"2021-03-09 15:25:06"
"light rain",10d,9,9,10,71,"2021-03-09 15:11:41"
"light rain",10d,10,9,11,71,"2021-03-09 14:54:10"
"light rain",10d,10,9,11,71,"2021-03-09 14:41:57"
"light rain",10d,10,9,11,71,"2021-03-09 14:24:14"
"broken clouds",04d,10,9,11,66,"2021-03-09 14:10:11"
"broken clouds",04d,10,9,11,66,"2021-03-09 13:57:55"
"light rain",10d,10,9,11,71,"2021-03-09 13:38:42"
"broken clouds",04d,10,9,11,71,"2021-03-09 13:26:25"
"light rain",10d,10,10,11,71,"2021-03-09 13:13:07"
"broken clouds",04d,10,10,11,71,"2021-03-09 12:53:57"
"broken clouds",04d,10,10,11,71,"2021-03-09 12:43:12"
"broken clouds",04d,10,10,11,76,"2021-03-09 12:28:35"
"broken clouds",04d,10,10,11,76,"2021-03-09 12:12:41"
"broken clouds",04d,10,10,11,76,"2021-03-09 11:58:35"
"broken clouds",04d,10,10,11,76,"2021-03-09 11:38:39"
"broken clouds",04d,10,8,11,76,"2021-03-09 11:28:01"
"broken clouds",04d,10,9,11,81,"2021-03-09 11:10:44"
"broken clouds",04d,10,8,11,81,"2021-03-09 10:58:35"
"broken clouds",04d,10,8,11,81,"2021-03-09 10:38:56"
"broken clouds",04d,10,8,11,81,"2021-03-09 10:28:34"
"broken clouds",04d,9,8,11,81,"2021-03-09 10:11:38"
"broken clouds",04d,9,8,11,81,"2021-03-09 09:54:30"
"broken clouds",04d,10,8,11,81,"2021-03-09 09:42:13"
"broken clouds",04d,9,9,10,81,"2021-03-09 09:24:22"
"broken clouds",04d,9,7,11,87,"2021-03-09 09:10:40"
"broken clouds",04d,9,7,10,87,"2021-03-09 08:55:04"
"broken clouds",04d,9,7,10,87,"2021-03-09 08:41:01"
"broken clouds",04d,8,7,9,87,"2021-03-09 08:24:57"
"broken clouds",04d,8,7,9,87,"2021-03-09 08:09:42"
"broken clouds",04d,8,7,8,87,"2021-03-09 07:58:33"
"broken clouds",04d,8,7,8,87,"2021-03-09 07:40:01"
"broken clouds",04d,7,6,8,87,"2021-03-09 07:28:32"
"broken clouds",04d,7,7,8,87,"2021-03-09 07:09:12"
"broken clouds",04d,7,7,8,87,"2021-03-09 06:58:32"
"broken clouds",04n,7,6,8,93,"2021-03-09 06:39:49"
"broken clouds",04n,7,6,8,93,"2021-03-09 06:28:32"
"broken clouds",04n,7,6,7,93,"2021-03-09 06:10:36"
"broken clouds",04n,7,6,7,93,"2021-03-09 05:58:03"
"broken clouds",04n,7,6,7,93,"2021-03-09 05:43:31"
"broken clouds",04n,7,7,7,87,"2021-03-09 05:25:06"
"broken clouds",04n,7,7,7,87,"2021-03-09 05:09:32"
"broken clouds",04n,7,7,7,87,"2021-03-09 04:58:27"
"broken clouds",04n,7,7,8,87,"2021-03-09 04:38:34"
"broken clouds",04n,7,7,8,87,"2021-03-09 04:26:10"
"broken clouds",04n,7,7,8,87,"2021-03-09 04:13:28"
"broken clouds",04n,7,7,8,87,"2021-03-09 03:56:10"
"broken clouds",04n,7,7,8,87,"2021-03-09 03:43:30"
"broken clouds",04n,7,7,8,87,"2021-03-09 03:26:35"
"broken clouds",04n,7,7,8,87,"2021-03-09 03:12:48"
"broken clouds",04n,7,7,8,87,"2021-03-09 02:55:03"
"broken clouds",04n,7,7,8,87,"2021-03-09 02:39:34"
"broken clouds",04n,7,7,8,87,"2021-03-09 02:26:59"
"broken clouds",04n,7,7,8,87,"2021-03-09 02:11:11"
"broken clouds",04n,7,7,8,87,"2021-03-09 01:56:08"
"broken clouds",04n,7,7,8,87,"2021-03-09 01:43:04"
"broken clouds",04n,7,7,8,87,"2021-03-09 01:24:15"
"broken clouds",04n,7,7,8,87,"2021-03-09 01:13:27"
"broken clouds",04n,7,7,8,87,"2021-03-09 00:55:05"
"broken clouds",04n,7,7,8,87,"2021-03-09 00:43:27"
"broken clouds",04n,7,7,8,87,"2021-03-09 00:28:27"
"broken clouds",04n,7,7,8,87,"2021-03-09 00:10:39"
"broken clouds",04n,8,7,8,87,"2021-03-08 23:57:48"
"broken clouds",04n,8,7,8,87,"2021-03-08 23:39:12"
"broken clouds",04n,8,7,8,87,"2021-03-08 23:28:26"
"light rain",10n,8,7,8,87,"2021-03-08 23:13:26"
"broken clouds",04n,7,7,8,87,"2021-03-08 22:58:25"
"broken clouds",04n,8,7,8,81,"2021-03-08 22:39:22"
"broken clouds",04n,8,7,8,81,"2021-03-08 22:24:05"
"broken clouds",04n,8,8,8,76,"2021-03-08 22:12:11"
"broken clouds",04n,8,8,8,76,"2021-03-08 21:56:17"
"broken clouds",04n,8,7,9,76,"2021-03-08 21:43:25"
"broken clouds",04n,8,8,8,76,"2021-03-08 21:24:41"
"broken clouds",04n,8,8,8,76,"2021-03-08 21:08:57"
"broken clouds",04n,8,8,8,76,"2021-03-08 20:53:40"
"broken clouds",04n,8,8,8,76,"2021-03-08 20:39:18"
"broken clouds",04n,8,8,8,76,"2021-03-08 20:28:24"
"broken clouds",04n,8,8,9,81,"2021-03-08 20:12:53"
"broken clouds",04n,8,8,9,81,"2021-03-08 19:58:24"
"broken clouds",04n,9,8,9,81,"2021-03-08 19:39:10"
"broken clouds",04n,9,8,9,81,"2021-03-08 19:24:10"
"broken clouds",04n,9,8,9,81,"2021-03-08 19:13:06"
"broken clouds",04n,9,8,9,81,"2021-03-08 18:58:23"
"light rain",10n,9,9,9,66,"2021-03-08 18:39:09"
"moderate rain",10n,9,9,10,66,"2021-03-08 18:28:23"
"moderate rain",10d,10,9,10,62,"2021-03-08 18:12:01"
"broken clouds",04d,9,9,10,62,"2021-03-08 17:54:08"
"broken clouds",04d,10,9,10,62,"2021-03-08 17:39:08"
"broken clouds",04d,10,9,11,62,"2021-03-08 17:28:22"
"broken clouds",04d,10,9,11,62,"2021-03-08 17:11:16"
"broken clouds",04d,10,9,11,62,"2021-03-08 16:58:22"
"broken clouds",04d,10,9,11,62,"2021-03-08 16:39:12"
"broken clouds",04d,10,10,11,62,"2021-03-08 16:25:30"
"broken clouds",04d,10,10,11,62,"2021-03-08 16:10:05"
"broken clouds",04d,10,10,11,62,"2021-03-08 15:56:46"
"broken clouds",04d,10,9,11,62,"2021-03-08 15:39:21"
"light rain",10d,10,9,11,62,"2021-03-08 15:24:39"
"moderate rain",10d,10,10,11,62,"2021-03-08 15:09:41"
"light rain",10d,11,10,11,62,"2021-03-08 14:58:21"
"light rain",10d,11,10,11,58,"2021-03-08 14:38:29"
"light rain",10d,11,8,12,58,"2021-03-08 14:28:21"
"light rain",10d,11,11,12,58,"2021-03-08 14:10:53"
"broken clouds",04d,11,11,12,58,"2021-03-08 13:58:20"
"broken clouds",04d,10,9,11,58,"2021-03-08 13:43:20"
"broken clouds",04d,10,9,11,62,"2021-03-08 13:25:02"
"scattered clouds",03d,11,9,12,62,"2021-03-08 13:11:02"
"scattered clouds",03d,10,9,11,62,"2021-03-08 12:58:20"
"scattered clouds",03d,10,9,11,62,"2021-03-08 12:43:19"
"scattered clouds",03d,10,9,11,71,"2021-03-08 12:28:19"
"scattered clouds",03d,10,8,11,71,"2021-03-08 12:10:10"
"scattered clouds",03d,9,8,10,71,"2021-03-08 11:58:19"
"scattered clouds",03d,9,8,10,71,"2021-03-08 11:42:45"
"scattered clouds",03d,9,8,11,71,"2021-03-08 11:28:18"
"broken clouds",04d,9,7,10,81,"2021-03-08 11:13:18"
"broken clouds",04d,9,7,9,81,"2021-03-08 10:55:54"
"broken clouds",04d,8,6,9,87,"2021-03-08 10:39:01"
"broken clouds",04d,8,7,8,81,"2021-03-08 10:24:00"
"broken clouds",04d,8,7,8,87,"2021-03-08 10:09:00"
"broken clouds",04d,8,7,8,87,"2021-03-08 09:58:17"
"light rain",10d,7,6,8,87,"2021-03-08 09:38:48"
"light rain",10d,7,6,8,87,"2021-03-08 09:23:59"
"light rain",10d,7,6,8,87,"2021-03-08 09:12:43"
"light rain",10d,7,5,8,93,"2021-03-08 08:58:17"
"light rain",10d,7,6,7,87,"2021-03-08 08:43:16"
"light rain",10d,6,5,7,87,"2021-03-08 08:27:37"
"light rain",10d,6,5,7,87,"2021-03-08 08:08:58"
"light rain",10d,6,5,7,87,"2021-03-08 07:54:33"
"broken clouds",04d,6,5,7,87,"2021-03-08 07:39:24"
"broken clouds",04d,5,5,6,87,"2021-03-08 07:26:13"
"light rain",10d,5,5,6,87,"2021-03-08 07:11:11"
"light rain",10d,5,5,6,87,"2021-03-08 06:58:05"
"light rain",10n,5,5,6,87,"2021-03-08 06:43:15"
"light rain",10n,6,5,6,87,"2021-03-08 06:26:06"
"light rain",10n,5,5,6,87,"2021-03-08 06:13:15"
"broken clouds",04n,5,5,6,87,"2021-03-08 05:56:03"
"broken clouds",04n,5,5,6,87,"2021-03-08 05:39:19"
"broken clouds",04n,6,5,6,87,"2021-03-08 05:26:57"
"broken clouds",04n,6,5,6,87,"2021-03-08 05:13:14"
"broken clouds",04n,6,5,6,87,"2021-03-08 04:58:14"
"broken clouds",04n,6,5,6,81,"2021-03-08 04:40:10"
"broken clouds",04n,6,5,6,81,"2021-03-08 04:28:14"
"broken clouds",04n,6,5,6,81,"2021-03-08 04:13:13"
"broken clouds",04n,6,5,6,81,"2021-03-08 03:58:13"
"broken clouds",04n,5,5,6,81,"2021-03-08 03:42:37"
"broken clouds",04n,6,5,7,75,"2021-03-08 03:28:13"
"broken clouds",04n,6,5,7,75,"2021-03-08 03:13:13"
"broken clouds",04n,6,5,7,75,"2021-03-08 02:58:13"
"broken clouds",04n,6,5,7,75,"2021-03-08 02:42:54"
"broken clouds",04n,6,5,7,81,"2021-03-08 02:26:57"
"broken clouds",04n,6,5,6,81,"2021-03-08 02:12:58"
"light rain",10n,6,5,6,81,"2021-03-08 01:58:12"
"light rain",10n,6,5,6,81,"2021-03-08 01:43:12"
"moderate rain",10n,6,5,7,75,"2021-03-08 01:25:45"
"light rain",10n,6,4,7,75,"2021-03-08 01:08:48"
"light rain",10n,6,5,6,75,"2021-03-08 00:58:11"
"clear sky",01n,6,5,6,75,"2021-03-08 00:42:02"
"clear sky",01n,6,5,6,75,"2021-03-08 00:25:53"
"clear sky",01n,5,5,6,75,"2021-03-08 00:12:34"
"clear sky",01n,5,4,6,75,"2021-03-07 23:54:29"
"clear sky",01n,5,4,5,75,"2021-03-07 23:39:19"
"clear sky",01n,4,3,5,75,"2021-03-07 23:25:01"
"clear sky",01n,3,2,5,81,"2021-03-07 23:10:45"
"clear sky",01n,4,2,4,81,"2021-03-07 22:58:10"
"clear sky",01n,4,2,5,70,"2021-03-07 22:38:50"
"clear sky",01n,4,2,5,70,"2021-03-07 22:25:40"
"clear sky",01n,4,2,5,70,"2021-03-07 22:10:05"
"clear sky",01n,4,2,5,70,"2021-03-07 21:55:37"
"clear sky",01n,4,2,5,70,"2021-03-07 21:43:10"
"clear sky",01n,4,2,5,70,"2021-03-07 21:23:49"
"clear sky",01n,4,3,5,70,"2021-03-07 21:08:53"
"clear sky",01n,4,3,5,70,"2021-03-07 20:55:31"
"few clouds",02n,4,3,6,75,"2021-03-07 20:41:48"
"few clouds",02n,4,3,6,75,"2021-03-07 20:25:41"
"few clouds",02n,4,3,6,70,"2021-03-07 20:13:09"
"few clouds",02n,4,3,5,70,"2021-03-07 19:58:09"
"few clouds",02n,4,3,6,70,"2021-03-07 19:41:08"
"few clouds",02n,4,3,6,70,"2021-03-07 19:25:01"
"few clouds",02n,5,4,7,65,"2021-03-07 19:13:08"
"few clouds",02n,5,4,7,65,"2021-03-07 18:58:08"
"few clouds",02n,5,4,7,65,"2021-03-07 18:42:51"
"few clouds",02n,6,4,8,61,"2021-03-07 18:26:55"
"few clouds",02d,6,5,8,61,"2021-03-07 18:13:08"
"few clouds",02d,7,6,9,61,"2021-03-07 17:53:46"
"few clouds",02d,7,6,9,61,"2021-03-07 17:41:18"
"few clouds",02d,8,7,9,61,"2021-03-07 17:28:07"
"few clouds",02d,9,7,10,50,"2021-03-07 17:11:06"
"few clouds",02d,9,7,10,50,"2021-03-07 16:58:07"
"scattered clouds",03d,9,8,10,50,"2021-03-07 16:38:45"
"scattered clouds",03d,9,8,10,50,"2021-03-07 16:25:55"
"scattered clouds",03d,9,8,9,57,"2021-03-07 16:10:02"
"scattered clouds",03d,9,8,9,57,"2021-03-07 15:58:06"
"scattered clouds",03d,9,9,10,57,"2021-03-07 15:40:02"
"scattered clouds",03d,9,9,10,57,"2021-03-07 15:25:37"
"scattered clouds",03d,9,8,10,53,"2021-03-07 15:08:41"
"scattered clouds",03d,9,9,10,53,"2021-03-07 14:53:33"
"scattered clouds",03d,9,9,10,53,"2021-03-07 14:39:27"
"scattered clouds",03d,9,8,9,53,"2021-03-07 14:28:05"
"scattered clouds",03d,9,8,9,53,"2021-03-07 14:13:05"
"scattered clouds",03d,9,8,9,53,"2021-03-07 13:56:04"
"scattered clouds",03d,9,8,9,53,"2021-03-07 13:43:05"
"few clouds",02d,9,8,9,49,"2021-03-07 13:26:13"
"few clouds",02d,9,8,9,53,"2021-03-07 13:09:41"
"few clouds",02d,8,7,9,53,"2021-03-07 12:57:22"
"few clouds",02d,8,7,9,57,"2021-03-07 12:40:54"
"few clouds",02d,8,7,9,57,"2021-03-07 12:28:04"
"few clouds",02d,8,7,9,61,"2021-03-07 12:09:35"
"few clouds",02d,7,7,8,61,"2021-03-07 11:54:33"
"few clouds",02d,7,6,9,61,"2021-03-07 11:43:04"
"few clouds",02d,7,7,8,61,"2021-03-07 11:28:03"
"few clouds",02d,7,6,8,70,"2021-03-07 11:12:31"
"few clouds",02d,7,6,8,70,"2021-03-07 10:58:03"
"few clouds",02d,7,6,7,70,"2021-03-07 10:43:03"
"few clouds",02d,6,5,7,65,"2021-03-07 10:23:03"
"few clouds",02d,6,4,7,65,"2021-03-07 10:08:39"
"few clouds",02d,5,4,7,65,"2021-03-07 09:58:02"
"few clouds",02d,5,3,7,75,"2021-03-07 09:38:39"
"few clouds",02d,4,3,6,75,"2021-03-07 09:23:06"
"few clouds",02d,3,0,6,70,"2021-03-07 09:13:02"
"few clouds",02d,3,0,6,70,"2021-03-07 08:54:13"
"few clouds",02d,2,0,6,75,"2021-03-07 08:42:06"
"few clouds",02d,2,0,4,75,"2021-03-07 08:28:01"
"few clouds",02d,1,-2,4,75,"2021-03-07 08:13:01"
"few clouds",02d,1,-2,3,75,"2021-03-07 07:54:06"
"few clouds",02d,1,-2,3,75,"2021-03-07 07:41:34"
"few clouds",02d,1,-2,2,75,"2021-03-07 07:28:01"
"few clouds",02d,1,-1,2,75,"2021-03-07 07:08:36"
"few clouds",02n,1,-1,2,75,"2021-03-07 06:56:18"
"few clouds",02n,1,-1,2,75,"2021-03-07 06:38:58"
"few clouds",02n,1,-1,2,75,"2021-03-07 06:23:36"
"few clouds",02n,1,0,2,75,"2021-03-07 06:11:30"
"few clouds",02n,1,0,2,75,"2021-03-07 05:58:00"
"few clouds",02n,1,0,2,75,"2021-03-07 05:42:17"
"few clouds",02n,1,0,2,75,"2021-03-07 05:28:00"
"few clouds",02n,1,0,2,80,"2021-03-07 05:08:35"
"few clouds",02n,1,0,2,80,"2021-03-07 04:57:59"
"few clouds",02n,1,0,2,75,"2021-03-07 04:38:10"
"few clouds",02n,1,0,2,75,"2021-03-07 04:27:59"
"few clouds",02n,0,-1,2,74,"2021-03-07 04:12:59"
"few clouds",02n,0,-1,2,74,"2021-03-07 03:53:40"
"few clouds",02n,1,-1,2,75,"2021-03-07 03:38:36"
"few clouds",02n,1,-1,2,75,"2021-03-07 03:27:59"
"few clouds",02n,1,0,3,75,"2021-03-07 03:08:28"
"few clouds",02n,1,0,3,75,"2021-03-07 02:57:59"
"few clouds",02n,1,0,3,75,"2021-03-07 02:42:58"
"few clouds",02n,1,0,2,69,"2021-03-07 02:23:17"
"few clouds",02n,1,-2,3,75,"2021-03-07 02:12:58"
"few clouds",02n,1,-2,3,75,"2021-03-07 01:55:24"
"few clouds",02n,1,-2,3,75,"2021-03-07 01:42:58"
"few clouds",02n,1,-2,3,75,"2021-03-07 01:27:58"
"scattered clouds",03n,0,-1,2,75,"2021-03-07 01:10:47"
"scattered clouds",03n,1,-1,2,75,"2021-03-07 00:55:24"
"scattered clouds",03n,1,-1,2,75,"2021-03-07 00:42:57"
"scattered clouds",03n,1,0,2,69,"2021-03-07 00:23:30"
"scattered clouds",03n,1,0,2,75,"2021-03-07 00:10:05"
"scattered clouds",03n,1,0,2,75,"2021-03-06 23:57:31"
"scattered clouds",03n,1,0,2,75,"2021-03-06 23:42:56"
"broken clouds",04n,1,0,2,80,"2021-03-06 23:27:56"
"broken clouds",04n,1,1,1,75,"2021-03-06 23:10:42"
"broken clouds",04n,1,1,2,75,"2021-03-06 22:53:50"
"scattered clouds",03n,1,1,2,75,"2021-03-06 22:38:06"
"scattered clouds",03n,1,1,2,75,"2021-03-06 22:26:52"
"clear sky",01n,1,1,2,75,"2021-03-06 22:09:40"
"clear sky",01n,1,1,2,75,"2021-03-06 21:57:55"
"clear sky",01n,2,1,3,75,"2021-03-06 21:42:54"
"scattered clouds",03n,2,1,3,69,"2021-03-06 21:27:54"
"scattered clouds",03n,2,2,3,69,"2021-03-06 21:09:37"
"scattered clouds",03n,2,2,3,69,"2021-03-06 20:56:29"
"scattered clouds",03n,2,2,3,75,"2021-03-06 20:39:16"
"scattered clouds",03n,2,2,3,75,"2021-03-06 20:24:38"
"scattered clouds",03n,2,1,4,70,"2021-03-06 20:08:18"
"scattered clouds",03n,3,2,4,70,"2021-03-06 19:57:49"
"scattered clouds",03n,3,1,4,70,"2021-03-06 19:42:24"
"broken clouds",04n,4,1,6,65,"2021-03-06 19:26:00"
"broken clouds",04n,4,3,6,60,"2021-03-06 19:12:53"
"broken clouds",04n,5,4,6,60,"2021-03-06 18:55:02"
"broken clouds",04n,5,4,6,60,"2021-03-06 18:38:20"
"broken clouds",04n,5,4,6,60,"2021-03-06 18:24:07"
"broken clouds",04n,5,4,7,60,"2021-03-06 18:12:52"
"broken clouds",04d,6,5,7,61,"2021-03-06 17:57:52"
"broken clouds",04d,6,5,7,61,"2021-03-06 17:40:01"
"broken clouds",04d,6,5,7,61,"2021-03-06 17:27:52"
"broken clouds",04d,7,6,7,57,"2021-03-06 17:10:01"
"broken clouds",04d,7,6,8,57,"2021-03-06 16:57:51"
"broken clouds",04d,7,6,8,57,"2021-03-06 16:42:51"
"broken clouds",04d,7,6,8,61,"2021-03-06 16:25:19"
"broken clouds",04d,7,6,8,61,"2021-03-06 16:12:51"
"broken clouds",04d,7,6,8,61,"2021-03-06 15:57:51"
"broken clouds",04d,7,6,8,61,"2021-03-06 15:42:50"
"broken clouds",04d,7,7,8,57,"2021-03-06 15:24:16"
"broken clouds",04d,7,7,8,53,"2021-03-06 15:09:42"
"broken clouds",04d,7,7,8,53,"2021-03-06 14:55:02"
"broken clouds",04d,7,7,8,53,"2021-03-06 14:42:50"
"broken clouds",04d,8,7,8,57,"2021-03-06 14:27:50"
"broken clouds",04d,7,7,8,53,"2021-03-06 14:11:07"
"broken clouds",04d,8,7,9,53,"2021-03-06 13:54:35"
"broken clouds",04d,8,7,8,53,"2021-03-06 13:41:11"
"broken clouds",04d,8,7,9,53,"2021-03-06 13:27:49"
"broken clouds",04d,8,7,8,53,"2021-03-06 13:10:42"
"broken clouds",04d,7,6,8,53,"2021-03-06 12:55:49"
"broken clouds",04d,7,6,8,53,"2021-03-06 12:42:49"
"broken clouds",04d,7,6,8,57,"2021-03-06 12:24:11"
"broken clouds",04d,7,6,8,56,"2021-03-06 12:12:48"
"broken clouds",04d,6,6,7,56,"2021-03-06 11:55:32"
"broken clouds",04d,6,5,7,56,"2021-03-06 11:42:48"
"broken clouds",04d,6,5,7,56,"2021-03-06 11:24:09"
"broken clouds",04d,6,5,7,60,"2021-03-06 11:12:01"
"broken clouds",04d,6,5,7,60,"2021-03-06 10:56:41"
"broken clouds",04d,6,5,7,60,"2021-03-06 10:42:47"
"broken clouds",04d,6,5,7,60,"2021-03-06 10:23:07"
"broken clouds",04d,6,5,6,60,"2021-03-06 10:12:47"
"broken clouds",04d,6,5,6,60,"2021-03-06 09:57:47"
"broken clouds",04d,5,3,6,65,"2021-03-06 09:40:53"
"broken clouds",04d,5,3,6,65,"2021-03-06 09:27:46"
"broken clouds",04d,4,4,5,65,"2021-03-06 09:12:01"
"broken clouds",04d,4,3,5,65,"2021-03-06 08:57:46"
"broken clouds",04d,3,2,5,65,"2021-03-06 08:38:10"
"broken clouds",04d,3,2,3,65,"2021-03-06 08:27:45"
"broken clouds",04d,2,2,3,75,"2021-03-06 08:08:06"
"broken clouds",04d,2,2,3,75,"2021-03-06 07:54:07"
"broken clouds",04d,3,2,4,70,"2021-03-06 07:37:58"
"broken clouds",04d,3,2,3,70,"2021-03-06 07:27:45"
"broken clouds",04d,2,2,3,75,"2021-03-06 07:12:44"
"broken clouds",04n,3,2,4,75,"2021-03-06 06:54:08"
"broken clouds",04n,3,1,4,86,"2021-03-06 06:40:02"
"broken clouds",04n,3,1,4,86,"2021-03-06 06:27:44"
"broken clouds",04n,3,1,4,86,"2021-03-06 06:12:44"
"broken clouds",04n,2,1,4,86,"2021-03-06 05:57:44"
"broken clouds",04n,2,1,2,86,"2021-03-06 05:42:29"
"broken clouds",04n,2,1,4,86,"2021-03-06 05:26:59"
"broken clouds",04n,2,0,4,86,"2021-03-06 05:12:43"
"broken clouds",04n,2,0,3,86,"2021-03-06 04:53:17"
"broken clouds",04n,1,0,2,86,"2021-03-06 04:42:13"
"broken clouds",04n,2,0,4,86,"2021-03-06 04:25:01"
"broken clouds",04n,2,-1,4,86,"2021-03-06 04:11:54"
"broken clouds",04n,2,-1,4,86,"2021-03-06 03:57:42"
"broken clouds",04n,2,-1,4,86,"2021-03-06 03:39:33"
"broken clouds",04n,1,-1,4,86,"2021-03-06 03:23:48"
"broken clouds",04n,1,-1,4,86,"2021-03-06 03:12:42"
"broken clouds",04n,0,-1,1,86,"2021-03-06 02:57:42"
"broken clouds",04n,1,-1,4,93,"2021-03-06 02:41:53"
"broken clouds",04n,1,-1,4,93,"2021-03-06 02:27:41"
"broken clouds",04n,1,-2,4,93,"2021-03-06 02:12:41"
"broken clouds",04n,1,-2,4,93,"2021-03-06 01:57:41"
"broken clouds",04n,1,-2,4,93,"2021-03-06 01:42:41"
"broken clouds",04n,0,-2,4,93,"2021-03-06 01:27:41"
"broken clouds",04n,0,-2,4,86,"2021-03-06 01:10:02"
"broken clouds",04n,0,-2,4,86,"2021-03-06 00:57:40"
"broken clouds",04n,0,-2,4,86,"2021-03-06 00:40:11"
"broken clouds",04n,0,-2,4,86,"2021-03-06 00:27:40"
"broken clouds",04n,0,-2,4,93,"2021-03-06 00:10:01"
"broken clouds",04n,-1,-2,0,93,"2021-03-05 23:55:05"
"broken clouds",04n,0,-2,3,93,"2021-03-05 23:38:13"
"broken clouds",04n,0,-2,3,93,"2021-03-05 23:24:56"
"broken clouds",04n,-1,-3,3,93,"2021-03-05 23:11:45"
"broken clouds",04n,-1,-3,3,93,"2021-03-05 22:54:11"
"scattered clouds",03n,-1,-3,-1,86,"2021-03-05 22:38:13"
"scattered clouds",03n,-1,-3,-1,86,"2021-03-05 22:27:23"
"few clouds",02n,-1,-3,-1,86,"2021-03-05 22:10:25"
"few clouds",02n,-1,-3,3,86,"2021-03-05 21:57:39"
"few clouds",02n,-1,-3,3,86,"2021-03-05 21:39:47"
"few clouds",02n,-1,-3,3,86,"2021-03-05 21:23:28"
"few clouds",02n,0,-2,2,80,"2021-03-05 21:08:07"
"few clouds",02n,0,-2,3,80,"2021-03-05 20:54:49"
"scattered clouds",03n,0,-2,3,86,"2021-03-05 20:40:31"
"scattered clouds",03n,0,-2,2,86,"2021-03-05 20:27:38"
"scattered clouds",03n,1,-1,3,80,"2021-03-05 20:12:05"
