number,available_bikes,available_bikes_stands,intervals,description,temp,temp_min,temp_max,humidity,Day,Stands_available
29,2,27,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,27
11,13,17,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,17
105,12,24,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,24
107,16,24,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,24
116,2,28,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,28
17,3,17,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,17
113,12,28,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,28
72,10,21,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,21
102,0,40,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,40
94,2,38,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,38
89,5,35,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,35
84,20,10,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,10
41,7,13,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,13
104,15,25,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,25
103,6,34,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,34
98,0,40,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,40
9,3,21,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,21
63,10,25,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,25
64,3,37,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,37
76,18,20,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,20
115,29,1,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,1
4,19,1,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,1
84,21,9,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,9
91,29,1,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,1
26,16,4,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,4
74,21,9,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,9
12,2,18,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,18
114,4,36,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,36
5,4,35,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,35
42,27,3,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,3
77,4,25,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,25
27,1,19,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,19
69,40,0,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,0
21,1,29,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,29
44,9,21,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,21
3,18,2,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,2
51,9,31,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,31
65,17,23,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,23
54,1,32,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,32
78,36,4,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,4
90,20,20,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,20
19,7,23,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,23
18,12,18,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,18
22,1,19,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,19
111,8,32,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,32
56,2,38,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,38
17,2,18,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,18
58,13,27,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,27
110,16,24,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,24
86,19,19,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,19
73,18,12,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,12
34,28,2,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,2
112,8,22,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,22
97,18,22,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,22
40,5,16,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,16
16,8,12,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,12
87,10,28,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,28
117,0,40,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,40
4,20,0,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,0
67,20,20,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,20
97,19,21,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,21
47,1,39,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,39
33,4,19,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,19
43,21,9,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,9
100,9,16,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,16
56,1,39,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,39
25,6,24,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,24
90,21,19,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,19
31,17,2,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,2
32,13,17,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,17
59,2,18,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,18
23,3,27,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,27
18,13,17,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,17
82,15,7,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,7
24,1,19,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,19
13,15,15,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,15
15,12,4,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,4
78,35,5,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,5
28,8,22,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,22
99,3,27,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,27
92,35,5,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,5
65,18,22,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,22
64,2,38,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,38
95,22,18,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,18
106,13,27,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,27
53,4,36,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,36
45,0,30,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,30
57,5,18,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,18
7,17,12,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,12
61,19,6,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,6
34,29,1,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,1
24,2,18,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,18
2,7,13,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,13
37,3,27,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,27
31,15,4,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,4
39,1,19,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,19
32,14,16,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,16
36,16,24,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,24
23,4,26,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,26
75,15,25,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,25
67,19,21,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,21
38,23,17,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,17
83,28,12,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,12
33,3,20,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,20
48,1,39,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,39
19,6,24,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,24
66,22,18,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,18
71,6,34,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,34
110,17,23,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,23
88,19,11,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,11
52,5,27,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,27
112,9,21,2021-03-22 06:30:00,broken clouds,8,7,8,71,Monday,21
115,29,1,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,1
36,16,24,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,24
39,1,19,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,19
13,15,15,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,15
59,2,18,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,18
82,15,7,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,7
112,7,23,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,23
77,4,25,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,25
23,4,26,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,26
29,3,26,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,26
30,1,19,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,19
33,3,20,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,20
38,23,17,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,17
11,12,18,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,18
83,28,12,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,12
4,20,0,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,0
100,5,20,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,20
48,1,39,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,39
44,7,23,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,23
73,17,13,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,13
71,6,34,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,34
24,2,18,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,18
53,5,35,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,35
67,18,22,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,22
68,37,3,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,3
25,5,25,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,25
75,16,24,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,24
23,3,27,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,27
51,9,31,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,31
61,18,7,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,7
88,18,12,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,12
112,8,22,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,22
44,8,22,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,22
76,18,20,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,20
63,10,25,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,25
43,20,10,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,10
84,21,9,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,9
110,15,25,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,25
26,16,4,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,4
74,21,9,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,9
12,2,18,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,18
115,30,0,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,0
114,4,36,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,36
5,4,35,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,35
42,27,3,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,3
27,1,19,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,19
47,1,39,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,39
78,36,4,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,4
62,1,39,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,39
32,14,16,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,16
113,12,28,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,28
6,1,19,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,19
10,2,12,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,12
93,11,29,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,29
87,11,27,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,27
55,11,25,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,25
80,6,34,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,34
85,25,10,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,10
116,1,29,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,29
31,14,5,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,5
73,18,12,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,12
16,8,12,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,12
49,11,29,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,29
17,3,17,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,17
108,12,28,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,28
97,17,23,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,23
56,4,36,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,36
40,4,17,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,17
88,17,13,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,13
101,15,15,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,15
79,13,14,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,14
41,7,13,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,13
52,5,27,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,27
104,15,25,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,25
94,2,38,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,38
2,7,13,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,13
64,2,38,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,38
8,9,21,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,21
28,8,22,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,22
15,12,4,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,4
99,3,27,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,27
45,0,30,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,30
106,13,27,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,27
37,3,27,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,27
117,0,40,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,40
7,17,12,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,12
57,5,18,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,18
98,0,40,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,40
89,5,35,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,35
105,12,24,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,24
21,1,29,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,29
102,0,40,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,40
91,30,0,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,0
72,10,21,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,21
107,16,24,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,24
96,10,20,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,20
86,19,19,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,19
65,17,23,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,23
58,13,27,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,27
92,35,5,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,5
95,22,18,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,18
61,19,6,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,6
25,6,24,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,24
29,2,27,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,27
56,3,37,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,37
43,21,9,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,9
66,22,18,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,18
75,15,25,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,25
116,2,28,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,28
67,19,21,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,21
88,19,11,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,11
68,35,5,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,5
50,21,19,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,19
109,23,6,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,6
9,3,21,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,21
95,23,17,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,17
24,3,17,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,17
8,8,22,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,22
69,40,0,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,0
34,27,3,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,3
103,7,33,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,33
3,17,3,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,3
54,1,32,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,32
90,20,20,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,20
50,20,20,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,20
18,12,18,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,18
19,7,23,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,23
22,1,19,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,19
17,2,18,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,18
40,5,16,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,16
92,34,6,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,6
100,6,19,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,19
111,8,32,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,32
8,7,23,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,23
103,6,34,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,34
66,23,17,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,17
69,39,1,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,1
30,0,20,2021-03-22 06:45:00,broken clouds,8,7,8,71,Monday,20
55,11,25,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,25
16,8,12,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,12
80,6,34,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,34
85,25,10,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,10
31,14,5,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,5
116,1,29,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,29
62,1,39,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,39
24,1,19,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,19
109,23,6,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,6
97,17,23,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,23
108,12,28,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,28
56,4,36,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,36
40,4,17,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,17
88,17,13,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,13
79,13,14,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,14
75,17,23,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,23
2,6,14,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,14
49,11,29,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,29
113,12,28,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,28
34,26,4,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,4
10,2,12,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,12
77,4,25,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,25
28,8,22,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,22
106,13,27,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,27
37,3,27,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,27
7,17,12,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,12
57,5,18,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,18
21,1,29,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,29
89,5,35,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,35
91,30,0,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,0
102,0,40,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,40
105,12,24,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,24
107,16,24,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,24
94,2,38,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,38
96,10,20,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,20
104,15,25,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,25
93,11,29,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,29
6,1,19,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,19
87,11,27,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,27
56,5,35,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,35
18,15,15,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,15
9,3,21,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,21
22,0,20,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,20
36,17,23,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,23
69,39,1,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,1
76,18,20,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,20
52,4,28,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,28
43,20,10,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,10
112,6,24,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,24
58,17,23,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,23
84,21,9,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,9
45,1,29,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,29
110,15,25,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,25
26,16,4,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,4
74,21,9,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,9
12,2,18,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,18
72,9,22,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,22
114,4,36,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,36
15,12,4,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,4
68,36,4,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,4
13,16,14,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,14
61,18,7,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,7
48,1,39,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,39
8,10,20,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,20
34,25,5,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,5
103,7,33,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,33
3,17,3,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,3
54,1,32,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,32
57,4,19,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,19
19,7,23,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,23
113,13,27,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,27
101,14,16,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,16
98,1,39,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,39
86,19,19,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,19
66,25,15,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,15
73,16,14,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,14
111,7,33,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,33
65,17,23,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,23
79,14,13,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,13
51,9,31,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,31
92,34,6,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,6
99,3,27,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,27
117,0,40,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,40
64,2,38,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,38
75,16,24,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,24
18,13,17,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,17
67,18,22,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,22
17,4,16,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,16
22,1,19,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,19
95,23,17,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,17
58,14,26,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,26
32,15,15,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,15
34,27,3,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,3
42,28,2,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,2
90,20,20,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,20
50,20,20,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,20
69,40,0,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,0
111,8,32,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,32
11,12,18,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,18
8,9,21,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,21
83,28,12,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,12
4,20,0,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,0
100,5,20,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,20
30,1,19,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,19
44,7,23,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,23
71,6,34,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,34
58,15,25,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,25
